taxon	sequenceID	host	name	subgenus	scaffold	orientation
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.75-Oryctolagus_cuniculus-LTR	ERV-RELIK.75-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.75-Oryctolagus_cuniculus-LTR	-	chrX	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.76-Lepus_timidus-LTR	ERV-RELIK.76-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.76-Lepus_timidus-LTR	-	CM019676.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.76-Oryctolagus_cuniculus-LTR	ERV-RELIK.76-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.76-Oryctolagus_cuniculus-LTR	-	chr13	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.77-Lepus_americanus-LTR	ERV-RELIK.77-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.77-Lepus_americanus-LTR	-	PVJM010032561.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.77-Lepus_timidus-LTR	ERV-RELIK.77-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.77-Lepus_timidus-LTR	-	CM019681.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.77-Oryctolagus_cuniculus-LTR	ERV-RELIK.77-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.77-Oryctolagus_cuniculus-LTR	-	chrUn1697	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.78-Lepus_americanus-LTR	ERV-RELIK.78-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.78-Lepus_americanus-LTR	-	PVJM010034212.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.78-Lepus_timidus-LTR	ERV-RELIK.78-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.78-Lepus_timidus-LTR	-	CM019672.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.78-Oryctolagus_cuniculus-LTR	ERV-RELIK.78-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.78-Oryctolagus_cuniculus-LTR	-	chrUn0113	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.79-Lepus_americanus-LTR	ERV-RELIK.79-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.79-Lepus_americanus-LTR	-	PVJM010016500.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.79-Oryctolagus_cuniculus-LTR	ERV-RELIK.79-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.79-Oryctolagus_cuniculus-LTR	-	chr12	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.8-Oryctolagus_cuniculus-provirus	ERV-RELIK.8-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.8-Oryctolagus_cuniculus-provirus	-	chrX	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.80-Lepus_americanus-LTR	ERV-RELIK.80-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.80-Lepus_americanus-LTR	-	PVJM010054085.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.80-Oryctolagus_cuniculus-LTR	ERV-RELIK.80-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.80-Oryctolagus_cuniculus-LTR	-	chr16	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.81-Lepus_americanus-LTR	ERV-RELIK.81-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.81-Lepus_americanus-LTR	-	PVJM010069504.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.81-Lepus_timidus-LTR	ERV-RELIK.81-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.81-Lepus_timidus-LTR	-	CM019676.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.81-Oryctolagus_cuniculus-LTR	ERV-RELIK.81-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.81-Oryctolagus_cuniculus-LTR	-	chr11	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.82-Lepus_americanus-LTR	ERV-RELIK.82-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.82-Lepus_americanus-LTR	-	PVJM010011234.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.82-Oryctolagus_cuniculus-LTR	ERV-RELIK.82-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.82-Oryctolagus_cuniculus-LTR	-	chr11	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.83-Lepus_timidus-LTR	ERV-RELIK.83-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.83-Lepus_timidus-LTR	-	CM019679.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.83-Oryctolagus_cuniculus-LTR	ERV-RELIK.83-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.83-Oryctolagus_cuniculus-LTR	-	chr8	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.84-Lepus_americanus-LTR	ERV-RELIK.84-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.84-Lepus_americanus-LTR	-	PVJM010066416.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.84-Oryctolagus_cuniculus-LTR	ERV-RELIK.84-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.84-Oryctolagus_cuniculus-LTR	-	chrUn0041	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.85-Lepus_americanus-LTR	ERV-RELIK.85-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.85-Lepus_americanus-LTR	-	PVJM010046232.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.86-Lepus_timidus-LTR	ERV-RELIK.86-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.86-Lepus_timidus-LTR	-	CM019687.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.86-Oryctolagus_cuniculus-LTR	ERV-RELIK.86-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.86-Oryctolagus_cuniculus-LTR	-	chr12	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.87-Lepus_americanus-LTR	ERV-RELIK.87-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.87-Lepus_americanus-LTR	-	PVJM010067152.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.87-Oryctolagus_cuniculus-LTR	ERV-RELIK.87-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.87-Oryctolagus_cuniculus-LTR	-	chr2	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.88-Lepus_americanus-LTR	ERV-RELIK.88-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.88-Lepus_americanus-LTR	-	PVJM010053334.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.89-Lepus_americanus-LTR	ERV-RELIK.89-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.89-Lepus_americanus-LTR	-	PVJM010086741.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.89-Oryctolagus_cuniculus-LTR	ERV-RELIK.89-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.89-Oryctolagus_cuniculus-LTR	-	chr13	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.9-Oryctolagus_cuniculus-provirus	ERV-RELIK.9-Oryctolagus_cuniculus-provirus	Oryctolagus_cuniculus	ERV-RELIK.9-Oryctolagus_cuniculus-provirus	-	chr7	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.90-Lepus_americanus-LTR	ERV-RELIK.90-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.90-Lepus_americanus-LTR	-	PVJM010033849.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.90-Oryctolagus_cuniculus-LTR	ERV-RELIK.90-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.90-Oryctolagus_cuniculus-LTR	-	chrX	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.91-Lepus_americanus-LTR	ERV-RELIK.91-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.91-Lepus_americanus-LTR	-	PVJM010020834.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.91-Lepus_timidus-LTR	ERV-RELIK.91-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.91-Lepus_timidus-LTR	-	CM019671.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.92-Lepus_americanus-LTR	ERV-RELIK.92-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.92-Lepus_americanus-LTR	-	PVJM010033081.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.92-Lepus_timidus-LTR	ERV-RELIK.92-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.92-Lepus_timidus-LTR	-	CM019686.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.92-Oryctolagus_cuniculus-LTR	ERV-RELIK.92-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.92-Oryctolagus_cuniculus-LTR	-	chrUn0016	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.93-Lepus_americanus-LTR	ERV-RELIK.93-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.93-Lepus_americanus-LTR	-	PVJM010014941.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.93-Lepus_timidus-LTR	ERV-RELIK.93-Lepus_timidus-LTR	Lepus_timidus	ERV-RELIK.93-Lepus_timidus-LTR	-	CM019670.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.93-Oryctolagus_cuniculus-LTR	ERV-RELIK.93-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.93-Oryctolagus_cuniculus-LTR	-	chr12	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.94-Lepus_americanus-LTR	ERV-RELIK.94-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.94-Lepus_americanus-LTR	-	PVJM010011950.1	+
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.95-Lepus_americanus-LTR	ERV-RELIK.95-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.95-Lepus_americanus-LTR	-	PVJM010003728.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.95-Oryctolagus_cuniculus-LTR	ERV-RELIK.95-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.95-Oryctolagus_cuniculus-LTR	-	chrUn0058	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.96-Lepus_americanus-LTR	ERV-RELIK.96-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.96-Lepus_americanus-LTR	-	PVJM010008852.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.97-Oryctolagus_cuniculus-LTR	ERV-RELIK.97-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.97-Oryctolagus_cuniculus-LTR	-	chr14	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.98-Lepus_americanus-LTR	ERV-RELIK.98-Lepus_americanus-LTR	Lepus_americanus	ERV-RELIK.98-Lepus_americanus-LTR	-	PVJM010135616.1	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.98-Oryctolagus_cuniculus-LTR	ERV-RELIK.98-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.98-Oryctolagus_cuniculus-LTR	-	chr13	-
alignment/AL_RELIK/member/fasta-digs-erv/ERV-RELIK.99-Oryctolagus_cuniculus-LTR	ERV-RELIK.99-Oryctolagus_cuniculus-LTR	Oryctolagus_cuniculus	ERV-RELIK.99-Oryctolagus_cuniculus-LTR	-	chr9	+
